States/UTs,Area,Number of Households surveyed,Number of Women age 15-49 years interviewed,Number of Men age 15-54 years interviewed,Female population age 6 years and above who ever attended school (%),Population below age 15 years (%)," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),Population living in households with electricity (%),Population living in households with an improved drinking-water source1 (%),Population living in households that use an improved sanitation facility2 (%),Households using clean fuel for cooking3 (%),Households using iodized salt (%),Households with any usual member covered under a health insurance/financing scheme (%),Children age 5 years who attended pre-primary school during the school year 2019-20 (%),Women (age 15-49) who are literate4 (%),Men (age 15-49) who are literate4 (%),Women (age 15-49)  with 10 or more years of schooling (%),Men (age 15-49)  with 10 or more years of schooling (%),Women (age 15-49)  who have ever used the internet (%),Men (age 15-49)  who have ever used the internet (%),Women age 20-24 years married before age 18 years (%),Men age 25-29 years married before age 21 years (%),Total Fertility Rate (number of children per woman),Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),Adolescent fertility rate for women age 15-19 years5,Neonatal mortality rate (per 1000 live births),Infant mortality rate (per 1000 live births),Under-five mortality rate (per 1000 live births),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),Mothers who had at least 4 antenatal care visits  (for last birth in the 5 years before the survey) (%),Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children born at home who were taken to a health facility for a check-up within 24 hours of birth (for last birth in the 5 years before the survey} (%),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Institutional births (in the 5 years before the survey) (%),Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (Children under age 5 years) (%) ,Children swith diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%)  ,Children under age 3 years breastfed within one hour of birth15 (%),Children under age 6 months exclusively breastfed16 (%),Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",Children under 5 years who are stunted (height-for-age)18 (%),Children under 5 years who are wasted (weight-for-height)18 (%),Children under 5 years who are severely wasted (weight-for-height)19 (%),Children under 5 years who are underweight (weight-for-age)18 (%),Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Men (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Men (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2) (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),Men (age 15-49 years) who have high risk waist-to-hip ratio (≥0.90) (%),Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),All women age 15-49 years who are anaemic22 (%),All women age 15-19 years who are anaemic22 (%) ,Men age 15-49 years who are anaemic (<13.0 g/dl)22 (%),Men age 15-19 years who are anaemic (<13.0 g/dl)22 (%),Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),Men (age 30-49 years)Ever undergone an oral cavity examination for oral cancer (%),Women (age 15-49 years) who have comprehensive knowledge24 of HIV/AIDS (%),Men (age 15-49 years) who have comprehensive knowledge24 of HIV/AIDS (%),Women (age 15-49 years) who know that consistent condom use can reduce the chance of getting HIV/AIDS (%),Men (age 15-49 years) who know that consistent condom use can reduce the chance of getting HIV/AIDS (%),Currently married women (age 15-49 years) who usually participate in three household decisions25 (%),Women (age 15-49 years) who worked in the last 12 months and were paid in cash (%),Women (age 15-49 years) owning a house and/or land (alone or jointly with others) (%),Women (age 15-49 years) having a bank or savings account that they themselves use (%),Women (age 15-49 years) having a mobile phone that they themselves use (%),Women age 15-24 years who use hygienic methods of protection during their menstrual period26 (%),Ever-married women age 18-49 years who have ever experienced spousal violence27 (%),Ever-married women age 18-49 years who have experienced physical violence during any pregnancy (%),Young women age 18-29 years who experienced sexual violence by age 18 (%),Women age 15 years and above who use any kind of tobacco (%),Men age 15 years and above who use any kind of tobacco (%),Women age 15 years and above who consume alcohol (%),Men age 15 years and above who consume alcohol (%)
Odisha,Urban,3707,4109,646,83.1,22,1010.11,949.52,95.18,80.08,99.1,97.27,72.28,76.85,99.5,29.5,8.51,83.91,90.66,47.87,46.03,39.74,64.19,14.51,7.84,1.48,6.06,26.93,24.6,31.24,31.95,76.9,47.2,24.38,0.21,2.34,10.28,8.75,0.44,6.57,1.94,19.85,71.8,79.16,81.96,94.5,64.36,37.98,99.43,91.7,5066.05,Null,91.17,97.47,70.81,0.96,94.84,34.07,68.58,22.29,92.02,93.38,98.24,92.58,98.44,97.7,39.19,90.64,98.44,82.53,91.84,6.83,10.21,61.11,31.36,55.15,2.79,68.94,67.91,68.29,-51.08,14.02,Null,14.66,24.88,14.86,3.89,21.54,5.48,12.62,10.87,40.09,32.23,70.66,59.7,56.16,61.57,59.49,61.52,61.35,24,20.35,7.11,8.92,17.39,7.5,11.1,20.34,13.28,5.41,24.53,18.3,6.89,29.26,1.02,0.18,0.13,2.85,25.11,25.33,74.39,86.9,89.85,26.31,35.43,82.82,58.82,91.65,30.63,2.09,0.63,16.63,40.51,1.39,22.74
Odisha,Rural,22760,23862,3219,69.09,25.55,1073.88,885.27,90.01,67.75,96.57,89.77,58.02,26.13,97.71,51.72,11.22,69.22,86.1,29.63,36.58,21.33,47.15,21.71,14.84,1.89,7.85,43.12,27.47,37.18,42.69,73.55,49.1,28.75,0.34,2.6,10.95,4.86,0.2,7.28,2.66,26.74,73.29,76.49,77.35,95.29,60.18,33.75,99.39,87.75,3998.17,10.28,87.57,91.3,80,2.05,91.29,19.46,71.53,14.22,90.19,90.24,97.09,91.55,94.02,95.56,46.35,87.71,93.68,87.86,99.13,0.5,9.56,66.54,37.89,56.41,3.21,64.76,68.55,73.65,69.62,21.3,22.29,21.35,31.98,18.57,6.43,30.98,3.16,22.63,16.45,19.2,19.73,61.28,54.57,65.61,64.97,62.16,64.87,66.26,29.59,32.61,6.4,6.15,13.29,7.27,8.26,16.37,12.87,5.67,21.94,16.53,5.95,24.86,0.89,0.22,0.29,0.75,20.45,24.46,71.24,86.51,90.32,25.58,45.47,87.38,47.95,79.46,30.61,3.81,0.82,27.95,54.08,4.94,30.18
Odisha,Total,26467,27971,3865,71.5,24.94,1062.5,894.44,90.75,69.8,97.01,91.06,60.47,34.74,98.01,47.94,10.83,71.92,87.06,32.98,38.56,24.9,50.72,20.49,13.29,1.82,7.55,40.45,27.04,36.31,41.08,74.14,48.77,27.98,0.32,2.56,10.83,5.54,0.24,7.16,2.53,25.45,73.07,76.89,78.06,95.17,60.82,34.4,99.4,88.35,4138.79,10.49,88.12,92.2,78.66,1.89,91.81,21.59,70.68,15.28,90.46,90.68,97.26,91.7,94.66,95.87,45.31,88.14,94.37,87.05,98.06,1.43,9.66,65.69,36.88,56.21,3.15,65.36,68.45,72.94,67.47,20.3,22.45,20.42,31.01,18.06,6.08,29.69,3.48,20.82,15.34,22.97,22.21,62.97,55.59,64.24,64.36,61.81,64.28,65.45,28.48,29.99,6.51,6.61,13.97,7.31,8.73,17.03,12.94,5.63,22.37,16.83,6.11,25.61,0.91,0.21,0.26,1.19,21.36,24.64,71.85,86.59,90.24,25.72,43.52,86.5,50.05,81.53,30.61,3.5,0.79,25.98,51.59,4.32,28.82
Puducherry,Urban,2820,2938,439,87.65,20.69,1085.98,856.8,99.03,92.24,99.95,99.91,89.81,95.75,96.21,30,24.52,92.07,93.43,68.85,77.99,66.9,85.05,8.61,10.57,1.64,3.96,29.61,3.17,4.07,4.07,65.76,61.19,51.74,0.39,2.11,0.5,5.81,0.18,10.68,3.18,23.9,61.36,87.79,90.03,92.5,82.39,61.66,98.57,91.89,2777.63,Null,95.1,99.53,72.42,0.47,99.93,38.9,36.75,39.96,85.51,90.22,97.75,91.77,92.55,97.17,55.72,10.04,89.04,80.8,96.29,3.29,2.89,Null,Null,Null,6.24,-56.94,51.56,71.39,-59.68,17.64,-27.67,20.55,21.72,12.13,4.21,15.94,2.68,7.55,11.21,47.62,43.6,55.38,50.16,65.3,52.95,35.2,52.26,61.12,19.98,35.84,7.15,10.38,21.24,6.96,13.45,23.24,12.36,4.43,24.3,20,5.96,31.05,5.03,4.05,2.04,0.11,30.23,35.24,80.82,91.35,98.43,35.35,36.81,90.86,85.54,99.14,29.8,1.31,0,1.2,13.76,0.14,26.72
Puducherry,Rural,700,731,95,78.04,19.71,1172.3,1267.53,100,92.65,99.69,99.93,73.96,84.63,86.87,30.46,-21.37,89.07,97.47,57.77,64.48,50.37,69.41,0.97,Null,1.19,4.49,14.76,Null,Null,Null,66.38,64.25,58.5,0,1.3,0.4,3.1,0.87,10.16,3.11,29.44,66.48,68.6,78.88,90.5,88.43,73.08,99.46,96.19,4296.83,Null,97.36,99.67,86.72,0,99.67,29.86,-68.9,24.15,-68.42,Null,-91.27,-69.87,-89.83,-89.32,-35.77,-0.01,-87.87,82.5,-100,-0.01,5.67,Null,Null,Null,1.49,Null,62.24,Null,Null,-41.97,Null,-31.9,15.62,12.91,2.46,13.69,6.52,11.98,10.74,43.17,42.54,51.97,63.04,60.79,61.03,Null,61.39,52.96,18.43,Null,7.44,9.4,17.81,6.96,9.32,18.33,11.66,3.01,20.19,17.1,7.35,27.99,12.64,4.51,0.39,-0.01,30.22,25.42,75.87,87.49,96.55,44.84,38.3,96.72,76.56,99.06,32.51,2.38,-0.01,5.61,17.29,0.52,30.05
Puducherry,Total,3520,3669,534,84.62,20.39,1111.77,959.16,99.29,92.37,99.87,99.92,84.93,92.34,93.35,30.14,23.61,91.14,94.55,65.41,74.24,61.94,80.71,6.48,6.51,1.49,4.13,24.94,2.27,2.92,3.9,65.95,62.14,53.83,0.27,1.86,0.47,4.97,0.4,10.52,3.16,25.73,63.02,82.39,86.89,91.94,84.09,64.88,98.82,93.1,3258.67,Null,95.74,99.57,76.55,0.33,99.85,36.3,41.96,34.79,82,89.66,96.42,87.27,91.99,95.56,51.63,7.98,88.8,81.17,97.05,2.62,3.69,Null,Null,Null,4.87,64.27,54.06,64.84,-65.64,22.65,-23.63,22.94,19.98,12.35,3.7,15.29,3.79,8.97,11.08,46.2,43.29,54.29,53.86,64.02,55.54,42.53,55.14,58.4,19.53,30.65,7.24,10.06,20.14,6.96,12.18,21.73,12.14,3.98,22.99,19.11,6.39,30.11,7.4,4.2,1.53,0.08,30.22,32.52,79.34,90.28,97.88,38.2,37.26,92.62,82.85,99.11,30.51,1.57,0,2.58,14.84,0.26,27.74
Punjab,Urban,6134,6707,1101,82.66,20.98,917.82,858.09,97.05,93.14,99.75,99.44,87.77,93.76,94.08,27.52,5.29,83.65,91.26,62.37,62.92,64.12,85.55,8.78,10.9,1.55,2.67,16.61,16.03,20.11,24.08,68.44,49.44,17.96,0.49,2.77,1.08,26.62,0.14,8.77,3.25,22.24,78.89,67.05,60.8,89.28,56.41,38.59,95.4,82.37,4352.06,0,79.23,92.04,47.04,2.95,93.66,38.8,53.35,31.44,73.19,81.73,95.68,75.79,87.53,85.94,25.29,66.66,85.33,68.08,86.28,12.07,6.01,67.53,29.74,81.89,1.34,58.45,52.25,52.62,60.67,9.76,20.21,12.19,25.73,11.72,4.33,17.87,4.44,11.88,11.17,44.28,35.18,72.96,70.36,70.97,59.28,46.15,58.97,58.55,20.18,30.24,5.77,8.57,15.53,6.67,7.97,15.87,18.32,7.47,30.77,24.44,9.29,36.52,2.4,0.35,0.57,0.53,24.04,42.44,72.49,89.32,93.27,25.57,57.95,80.89,70.96,95.38,10.21,1.38,0,0.5,12.04,0.29,19.72
Punjab,Rural,12690,15064,2195,73.81,22.65,950.35,930.99,98.11,90.03,99.64,98.48,85.93,65.58,95.32,23.64,9.23,80.04,88.93,52.21,55.71,48.75,73.04,8.68,11.7,1.68,3.39,23.19,24.91,32.39,37.52,65.44,51.05,25.62,0.43,3.21,1.7,19.65,0.07,10.52,3.93,21.33,77.86,69.29,58.44,89.92,54.82,41.64,97.63,88.33,3476.18,2.7,87.83,95.53,57.6,2.34,96.6,38.4,56.97,29.14,77.9,87.06,95.12,81.9,89.01,89.38,28.1,65.51,85.45,70.87,93.07,5.64,4.26,55.32,24.78,74.85,3.07,56.75,53.53,57.03,38.8,10.91,14.41,11.79,23.86,9.98,3.3,16.43,3.99,13.13,13.45,38.83,30.2,72.64,58.1,71.12,58.58,54.38,58.46,61.31,24.31,34.56,5.79,7.64,14.3,6.01,6.42,13.04,18.63,9.25,31.43,24.47,11.92,38.42,2.46,0.3,0.28,0.26,18.38,34.24,65.31,84.43,90.25,20.21,67.07,82.1,54.9,91.92,12.55,1.74,0.22,0.34,13.37,0.35,24.81
Punjab,Total,18824,21771,3296,77.15,22.02,937.89,904.22,97.74,91.17,99.68,98.84,86.63,76.66,94.83,25.16,7.79,81.4,89.89,56.02,58.67,54.81,78.18,8.71,11.38,1.63,3.12,20.67,21.77,28.03,32.74,66.55,50.45,22.78,0.45,3.05,1.47,22.24,0.09,9.87,3.68,21.67,78.18,68.48,59.3,89.69,55.4,40.53,96.86,86.16,3745.31,1.28,84.7,94.3,53.86,2.55,95.55,38.54,55.54,29.85,76.2,85.17,95.32,79.69,88.48,88.13,27.08,65.92,85.4,69.9,90.59,7.98,4.89,60.7,26.96,77.95,2.45,57.26,53.08,55.45,46.23,10.5,16.32,11.93,24.49,10.57,3.65,16.92,4.14,12.68,12.52,40.81,32.24,72.76,63.13,71.07,58.84,51.73,58.65,60.3,22.63,32.74,5.78,7.97,14.74,6.25,6.99,14.07,18.52,8.61,31.19,24.46,10.96,37.73,2.44,0.32,0.39,0.37,20.61,37.6,68.14,86.44,91.42,22.32,63.48,81.62,61.23,93.18,11.64,1.6,0.14,0.4,12.85,0.33,22.84
Rajasthan,Urban,6823,9133,1474,76.88,24.86,968.18,939.78,95.31,85.1,99.68,99.06,87.23,87.84,97.43,80.04,12.28,81.32,92.52,51.24,62.16,56.12,81.69,15.06,16.14,1.67,1.83,17.48,13.34,22.17,32.33,74.21,63.23,35.49,0.21,1.94,3.35,21.29,0.37,6.94,2.92,23.38,61.58,80.49,60.64,94.89,39.58,16.72,98.17,86.96,2383.95,-0.01,89.1,97.51,70.49,0.8,97.98,19.71,32.96,15.32,83.23,88.25,97.42,86,91.55,93.5,27.82,65.47,90.13,64.45,95.3,4.17,5.39,65.67,27.94,82.15,2.58,68.79,37.12,70.57,51.59,9,13.49,9.65,28.25,18.3,7.98,25.44,3.9,14.01,10.97,20.58,19.07,62.1,42.52,68.27,50.21,41.36,49.93,56.61,19.23,28.95,3.74,3.09,7.87,4.96,3.63,9.57,10.31,3.33,16.86,13.23,3.85,19.22,0.64,0.31,0.37,1.24,32.12,40.73,80.63,93.58,90.6,17,26.47,81.66,65.52,92.17,22.36,1.83,0,5.92,33.25,0.31,9.29
Rajasthan,Rural,24994,33857,4879,59.42,29.38,1021.85,879.32,90.48,74.86,97.66,95.63,66.05,26.19,93.16,90.39,7.98,61.63,90.06,27.8,48.35,30.76,59.38,28.28,33.21,2.11,4.16,34.24,21.9,32.24,38.8,71.72,61.75,44.49,0.26,1.28,3.03,11.37,0.68,7.8,3.97,24.36,60.88,75.12,53.87,93,32.3,13.72,98.13,84.8,2034.02,1.4,86.28,94.24,78.62,1.56,94.96,8.1,24.39,5.46,79.69,84.48,95.07,84.22,88.75,90.54,26.49,60.65,87.71,64.5,98.74,0.88,6.27,64.04,27.06,79.21,3.01,71.74,41.57,70.34,34.48,8.28,5.74,7.97,32.64,16.4,7.46,28.14,3.1,21.32,15.01,10.45,13.56,58.07,42.31,72.35,56.08,47.54,55.74,60.07,24.59,35.7,3.89,2.69,7.03,5.03,3.24,8.73,9.68,3.22,14.88,12.56,3.57,17.42,0.33,0.12,0.13,0.69,25.09,34.34,73.1,89.59,86.79,17.52,26.61,79,45.3,81.89,24.89,2.2,1.18,7.2,44.93,0.34,11.62
Rajasthan,Total,31817,42990,6353,63.5,28.31,1008.94,891,91.44,77.11,98.14,96.45,71.07,41.38,94.21,87.84,8.9,66.37,90.7,33.44,51.93,36.88,65.17,25.4,28.17,2.01,3.68,30.79,20.2,30.25,37.55,72.31,62.1,42.36,0.25,1.44,3.11,13.71,0.6,7.6,3.72,24.13,61,76.27,55.32,93.4,33.86,14.36,98.14,85.26,2101.51,1.25,86.88,94.88,77.02,1.41,95.56,10.39,26.94,7.24,80.41,85.25,95.55,84.58,89.33,91.15,26.77,61.63,88.2,64.49,98.03,1.56,6.09,64.32,27.21,79.72,2.93,71.1,40.68,70.38,37.95,8.42,7.51,8.31,31.78,16.77,7.56,27.61,3.26,19.55,13.97,12.9,14.97,59.04,42.36,71.48,54.67,46.31,54.35,59.38,23.21,34.04,3.86,2.78,7.23,5.01,3.34,8.94,9.83,3.25,15.35,12.73,3.64,17.88,0.41,0.17,0.19,0.83,26.78,36,74.91,90.63,87.68,17.39,26.58,79.64,50.18,84.06,24.3,2.11,0.91,6.89,41.97,0.33,11.03
Sikkim,Urban,600,520,70,90.26,19.24,1032.76,-1520.1,95.44,-64.62,99.52,97.55,83.97,97.54,97.93,31.22,Null,92.77,96.85,60.2,70.72,89.99,-94.18,8.51,Null,0.71,0.88,19.21,Null,Null,Null,55.51,43.56,14.31,0.43,4.62,9.66,10.68,3.87,18.18,8.35,17.23,-63.18,58.46,51.42,92.22,48.36,29.56,96.09,58.87,-9014.67,Null,56.2,91.96,66.55,3.95,93.5,43.1,Null,40.39,Null,Null,Null,Null,Null,Null,Null,Null,Null,-92.64,Null,Null,9.32,Null,Null,Null,0.77,Null,Null,Null,Null,Null,Null,Null,15.05,13.17,6.41,9.04,3.48,6.05,5.81,40.97,40.11,71.86,36.64,54.76,42.17,Null,42.36,-53.02,15.01,Null,7.62,4.9,14.63,6.94,8.1,16.19,16.68,10.67,32.32,24.48,11.13,38.57,0.73,0.04,1.4,-7.1,34.12,23.4,80.14,80.01,-80.45,38.07,56.89,75.97,96.93,87.14,-13.13,-0.38,-3.24,7.89,38.01,12.73,37.57
Sikkim,Rural,2916,2751,399,79.47,19.68,963.63,745.5,97.15,79.68,99.14,89.86,89.33,64.38,98.48,21.64,41.57,86.24,90.34,41.24,44.24,68.08,69.48,12.54,11.67,1.32,4.29,24.04,7.84,17.84,17.84,77.32,61.78,14.56,2.48,7.08,23.35,8.4,3.2,8.18,2.86,20.69,59.74,66.52,62.26,91.82,58.15,32.53,93.83,74.96,8027.68,Null,71.73,96.32,85.57,1.89,98.18,26.88,44.04,25.88,83.22,88.67,95.27,89.9,88.04,91.87,34.18,0,86.78,84.96,100,0,3.33,Null,Null,Null,0.69,57.44,33.05,29.67,-58.21,29.03,Null,31.94,25.59,13.85,6.72,14.86,12.17,5.59,4.39,30.75,33.91,78.02,69.28,57.05,42.01,34.02,41.86,43.71,20.96,-23.08,5.5,4.53,10.91,7.74,6.42,15.48,19.53,12.43,35.8,25.19,15.2,43.06,0.46,0.16,0.39,2.34,17.2,15.22,67.11,86.21,93.94,29.25,50.57,76.7,83.25,85.68,11.71,2.41,3.13,14.14,43.34,18.4,41.09
Sikkim,Total,3516,3271,469,83.73,19.51,989.73,968.73,96.52,75.52,99.29,92.82,87.26,78.4,98.25,25.69,41.22,88.92,92.98,49.01,54.98,76.71,78.22,10.75,5.06,1.05,3.12,22.14,4.99,11.18,11.18,69.13,54.94,14.47,1.71,6.15,18.21,9.26,3.45,11.93,4.92,18.94,60.77,63.66,58.41,91.96,54.68,31.48,94.62,69.25,8334,Null,66.22,94.73,78.63,2.64,96.47,32.79,55.42,30.36,80.57,87.64,96.6,89.04,91.42,90.48,29,0,89.05,87.47,100,0,5.54,-64.18,-50.01,-56.63,0.72,59.5,33.01,28.25,-57.36,22.97,-34.98,24.73,22.33,13.65,6.63,13.13,9.62,5.77,4.94,34.71,36.32,75.62,56.69,56.43,42.07,40.73,42.05,46.68,18.72,17.55,6.24,4.66,12.2,7.48,6.96,15.7,18.49,11.79,34.53,24.95,13.86,41.58,0.57,0.11,0.79,4.02,23.86,18.54,72.24,83.7,89.73,32.72,53.06,76.41,88.64,86.26,12.14,1.85,3.16,11.67,41.31,16.16,39.75
Tamil Nadu,Urban,11806,10879,1459,86.82,20.03,1061.63,892.57,98.33,94.88,99.62,99.06,82.83,92.91,94.97,61.12,31.4,90.6,94.24,63.72,64.35,55.84,76.05,10.36,6.01,1.61,4.16,23.38,8.47,14.85,17.28,67.56,64.02,55.58,0.06,4.84,0.39,2.55,0.11,8.13,3.28,27.42,82.96,76.71,88.8,89.45,84.2,66.4,98.07,92.46,3647.47,Null,95.08,99.79,57.99,0.17,99.96,47.46,61.51,37.5,86.4,89.35,96.9,89.91,93.01,94.67,40.9,65.8,90.38,68.31,83.14,16.86,3.58,50.99,26.93,61.95,1.39,68.02,60.03,45.54,70.17,14.94,23.47,17.85,22.24,13.86,5.25,19.95,5.05,9.65,11.31,46.08,43.14,58.29,55.55,53.67,51.5,42.6,51.25,50.55,14.96,24.33,8.23,13.21,23.76,8.73,12.69,23.67,14.76,6.53,26.41,20.08,7.61,31.47,9.95,5.92,1.33,0.33,24.55,31.1,80.68,89.65,91.76,35.4,43.15,92.68,81.2,98.64,32.91,3.32,0,2.32,16.7,0.22,21.52
Tamil Nadu,Rural,16123,14771,1913,74.51,21.92,1112.74,867.18,98.25,91.56,99.09,98.14,63.27,73.65,89.28,71.41,19.91,81.5,92.55,49.92,54.3,39.2,64.88,15.18,3.28,1.89,8.15,43.62,16.08,21.69,26.39,69.45,66.78,59.88,0.05,4.72,0.27,1.16,0.3,6.87,2.76,29.48,82.29,78,90.83,89.86,81.02,60.25,99.43,93.73,3097.21,Null,94.8,99.43,74.01,0.27,99.68,42.93,66.7,35.11,91.71,91.29,98.24,92.92,96.3,96.81,48.04,67,94.09,68.03,95.6,4.2,3.82,55.89,30.36,58.89,0.89,66.96,60.35,61.91,64.03,11.15,24.63,15.01,27.18,15.18,5.64,23.52,3.68,15.19,12.75,35.41,31.6,53.82,56.77,60.37,55.38,53.12,55.32,54.9,15.45,24.89,6.87,9.37,18.01,7.59,11.18,20.61,13.83,5.93,23.4,19.02,7.14,28.97,9.62,5.31,1.11,1.04,22.76,22.44,75.56,90.42,93.65,45.51,52.04,91.72,68.93,98.01,42.2,3.36,0,7.31,23.31,0.4,29.16
